RequestID,OperationType,Time_ns
1042,PUT,900
1043,PUT,900
1044,GET,400
1045,GET,500
1046,PUT,600
1047,PUT,500
1048,GET,300
1049,GET,600
1050,GET,400
1051,PUT,600
1052,GET,200
1053,GET,500
1054,GET,300
1055,PUT,500
1056,GET,200
1057,PUT,600
1058,PUT,700
1059,GET,300
1060,PUT,800
1061,GET,500
1062,GET,400
1063,GET,400
1064,GET,200
1065,GET,200
1066,GET,400
1067,GET,200
1068,GET,500
1069,GET,200
1070,GET,400
1071,GET,500
1072,GET,1100
1073,GET,300
1074,PUT,600
1075,GET,300
1076,PUT,900
1077,PUT,1000
1078,GET,300
1079,GET,200
1080,GET,400
1081,GET,200
1082,PUT,2300
1083,PUT,1100
1084,GET,800
1085,GET,300
1086,GET,500
1087,GET,200
1088,GET,300
1089,GET,500
1090,GET,400
1091,GET,300
1092,PUT,700
1093,GET,500
1094,GET,200
1095,GET,500
1096,GET,300
1097,GET,400
1098,GET,400
1099,GET,200
1100,GET,500
1101,GET,300
1102,GET,500
1103,GET,200
1104,GET,200
1105,GET,200
1106,GET,200
1107,GET,400
1108,GET,600
1109,GET,200
1110,GET,300
1111,GET,500
1112,GET,900
1113,GET,500
1114,PUT,1400
1115,PUT,600
1116,GET,200
1117,GET,600
1118,GET,200
1119,PUT,600
1120,GET,300
1121,PUT,500
1122,GET,1100
1123,GET,400
1124,GET,200
1125,GET,700
1126,GET,300
1127,PUT,1300
1128,PUT,900
1129,GET,300
1130,PUT,900
1131,PUT,900
1132,PUT,800
1133,GET,300
1134,PUT,700
1135,PUT,600
1136,GET,200
1137,PUT,500
1138,GET,200
1139,PUT,600
1140,PUT,800
1141,GET,500
1142,PUT,800
1143,GET,400
1144,PUT,800
1145,GET,200
1146,GET,400
1147,GET,400
1148,GET,200
1149,PUT,800
1150,GET,1000
1151,GET,600
1152,PUT,1700
1153,GET,800
1154,GET,300
1155,GET,400
1156,GET,200
1157,GET,500
1158,GET,200
1159,PUT,900
1160,GET,600
1161,GET,500
1162,GET,200
1163,GET,200
1164,GET,500
1165,GET,300
1166,GET,500
1167,GET,300
1168,GET,500
1169,GET,1600
1170,GET,400
1171,PUT,900
1172,GET,300
1173,GET,300
1174,GET,400
1175,GET,200
1176,GET,200
1177,GET,200
1178,PUT,700
1179,GET,400
1180,GET,700
1181,GET,300
1182,PUT,2100
1183,GET,400
1184,GET,300
1185,GET,300
1186,GET,200
1187,PUT,1100
1188,PUT,900
1189,GET,800
1190,GET,300
1191,GET,700
1192,GET,400
1193,GET,800
1194,GET,400
1195,GET,300
1196,GET,400
1197,GET,200
1198,PUT,700
1199,PUT,900
1200,GET,200
1201,GET,100
1202,PUT,600
1203,GET,200
1204,GET,300
1205,PUT,500
1206,GET,200
1207,GET,200
1208,GET,300
1209,GET,200
1210,GET,500
1211,GET,100
1212,PUT,700
1213,PUT,500
1214,PUT,600
1215,PUT,600
1216,GET,500
1217,GET,400
1218,GET,300
1219,GET,600
1220,PUT,900
1221,GET,700
1222,GET,600
1223,GET,300
1224,PUT,2100
1225,GET,1000
1226,GET,600
1227,GET,600
1228,GET,600
1229,GET,300
1230,GET,600
1231,GET,300
1232,PUT,1600
1233,GET,800
1234,PUT,1100
1235,PUT,1600
1236,PUT,1000
1237,PUT,900
1238,GET,800
1239,GET,600
1240,GET,500
1241,PUT,2000
1242,GET,1000
1243,GET,400
1244,GET,300
1245,GET,700
1246,GET,2000
1247,GET,400
1248,GET,300
1249,GET,300
1250,PUT,1200
1251,PUT,1700
1252,GET,700
1253,GET,400
1254,PUT,1500
1255,GET,800
1256,GET,400
1257,GET,600
1258,GET,700
1259,PUT,900
1260,GET,400
1261,GET,1000
1262,GET,700
1263,GET,800
1264,GET,300
1265,GET,1000
1266,GET,600
1267,GET,700
1268,GET,300
1269,PUT,1700
1270,GET,700
