RequestID,OperationType,Time_ns
1291,PUT,1100
1292,PUT,800
1293,PUT,900
1294,PUT,800
1295,PUT,800
1296,GET,700
1297,GET,200
1298,PUT,800
1299,PUT,1000
1300,GET,300
1301,GET,400
1302,GET,200
1303,GET,700
1304,GET,500
1305,GET,500
1306,PUT,1200
1307,PUT,800
1308,GET,700
1309,PUT,900
1310,GET,300
1311,GET,500
1312,GET,500
1313,GET,200
1314,GET,100
1315,PUT,900
1316,PUT,800
1317,PUT,800
1318,PUT,800
1319,GET,500
1320,GET,600
1321,PUT,800
1322,PUT,700
1323,PUT,900
1324,GET,500
1325,GET,400
1326,PUT,1100
1327,GET,300
1328,GET,400
1329,PUT,800
1330,PUT,800
1331,GET,300
1332,GET,300
1333,PUT,800
1334,GET,700
1335,GET,700
1336,PUT,1300
1337,GET,200
1338,PUT,1800
1339,GET,800
1340,PUT,800
1341,GET,200
1342,PUT,900
1343,GET,400
1344,GET,500
1345,PUT,900
1346,GET,300
1347,PUT,900
1348,PUT,800
1349,GET,500
1350,GET,500
1351,GET,600
1352,GET,300
1353,PUT,800
1354,GET,600
1355,GET,800
1356,PUT,600
1357,GET,600
1358,PUT,600
1359,PUT,700
1360,GET,200
1361,PUT,800
1362,GET,800
1363,GET,500
1364,GET,300
1365,GET,400
1366,PUT,900
1367,PUT,700
1368,GET,200
1369,GET,200
1370,GET,200
1371,GET,500
1372,GET,200
1373,GET,700
1374,PUT,1000
1375,GET,400
1376,PUT,900
1377,GET,900
1378,GET,800
1379,PUT,600
1380,GET,300
1381,GET,200
1382,PUT,1000
1383,GET,400
1384,GET,800
1385,PUT,900
1386,GET,200
1387,PUT,1000
1388,GET,300
1389,PUT,800
1390,GET,200
1391,PUT,700
1392,PUT,1000
1393,GET,300
1394,GET,400
1395,PUT,1100
1396,GET,200
1397,PUT,1000
1398,PUT,2000
1399,GET,500
1400,GET,400
1401,GET,600
1402,PUT,700
1403,GET,200
1404,GET,400
1405,GET,200
1406,GET,700
1407,GET,200
1408,GET,200
1409,GET,600
1410,PUT,1000
1411,GET,300
1412,PUT,700
1413,GET,300
1414,GET,700
1415,GET,200
1416,GET,200
1417,GET,200
1418,GET,900
1419,GET,600
1420,GET,600
1421,GET,500
1422,GET,300
1423,GET,300
1424,GET,600
1425,GET,200
1426,PUT,800
1427,GET,200
1428,GET,400
1429,GET,500
1430,PUT,800
1431,GET,400
1432,GET,400
1433,GET,500
1434,GET,300
1435,GET,700
1436,GET,300
1437,GET,600
1438,PUT,1100
1439,GET,300
1440,GET,800
1441,GET,300
1442,GET,600
1443,GET,200
1444,GET,600
1445,GET,600
1446,GET,700
1447,GET,700
1448,GET,400
1449,GET,500
1450,GET,300
1451,GET,200
1452,PUT,1100
1453,GET,200
1454,PUT,600
1455,PUT,700
1456,GET,600
1457,PUT,700
1458,GET,300
1459,GET,200
1460,PUT,800
1461,GET,400
1462,GET,600
1463,GET,300
1464,PUT,700
1465,PUT,1000
1466,PUT,800
1467,PUT,600
1468,PUT,700
1469,GET,600
1470,PUT,900
1471,GET,200
1472,PUT,1000
1473,GET,600
1474,GET,200
1475,GET,500
1476,GET,700
1477,GET,700
1478,GET,700
1479,GET,200
1480,PUT,1100
1481,GET,200
1482,GET,500
1483,PUT,700
1484,GET,500
1485,GET,200
1486,GET,600
1487,PUT,800
1488,GET,900
1489,GET,400
1490,GET,400
1491,GET,200
1492,GET,400
1493,PUT,900
1494,GET,1200
1495,PUT,900
1496,PUT,600
1497,PUT,900
1498,GET,500
1499,GET,600
1500,PUT,1300
1501,GET,700
1502,GET,200
1503,GET,500
1504,GET,200
1505,GET,300
1506,GET,500
1507,GET,200
1508,GET,200
1509,GET,100
1510,PUT,900
1511,GET,200
1512,PUT,1000
1513,GET,700
1514,GET,200
1515,PUT,600
1516,GET,200
1517,GET,600
1518,PUT,700
1519,PUT,1200
1520,GET,800
1521,GET,500
1522,GET,100
1523,PUT,1200
1524,GET,800
1525,GET,500
1526,GET,600
1527,GET,200
1528,GET,300
1529,PUT,1000
1530,PUT,800
1531,GET,900
1532,GET,100
1533,GET,600
1534,GET,700
1535,GET,300
1536,PUT,800
1537,GET,300
1538,GET,500
1539,GET,200
1540,PUT,900
1541,PUT,900
1542,GET,200
1543,GET,300
1544,GET,400
1545,PUT,800
1546,GET,200
1547,GET,500
1548,GET,400
1549,PUT,800
1550,PUT,600
1551,GET,600
1552,GET,500
1553,PUT,800
1554,GET,600
1555,GET,500
1556,GET,200
1557,GET,200
1558,GET,200
1559,GET,600
1560,GET,300
1561,PUT,900
1562,GET,300
1563,GET,200
1564,PUT,1100
1565,GET,600
1566,PUT,500
1567,GET,200
1568,GET,400
1569,GET,800
1570,PUT,700
1571,PUT,700
1572,GET,500
1573,GET,200
1574,PUT,800
1575,PUT,800
1576,GET,400
1577,GET,400
1578,GET,300
1579,GET,400
1580,PUT,900
1581,GET,600
1582,PUT,900
1583,GET,500
1584,GET,400
1585,GET,500
1586,PUT,700
1587,GET,200
1588,GET,300
1589,PUT,700
1590,GET,200
1591,GET,400
1592,PUT,600
1593,GET,600
1594,PUT,900
1595,PUT,800
1596,GET,900
1597,GET,500
1598,GET,200
1599,PUT,600
1600,GET,600
1601,GET,1400
1602,GET,600
1603,GET,400
1604,GET,200
1605,GET,200
1606,PUT,1100
1607,PUT,800
1608,GET,100
1609,PUT,800
1610,GET,300
1611,GET,500
1612,GET,200
1613,PUT,900
1614,PUT,800
1615,GET,200
1616,GET,1200
1617,GET,400
1618,PUT,900
1619,PUT,800
1620,GET,400
1621,GET,700
1622,PUT,1000
1623,GET,200
1624,GET,600
1625,GET,200
1626,GET,200
1627,GET,600
1628,GET,400
1629,PUT,900
1630,GET,600
1631,PUT,600
1632,GET,900
1633,PUT,900
1634,GET,400
1635,GET,700
1636,GET,600
1637,GET,200
1638,GET,500
1639,GET,200
1640,GET,300
1641,PUT,800
1642,GET,300
1643,PUT,800
1644,GET,1300
1645,GET,600
1646,PUT,900
1647,GET,600
1648,GET,500
1649,PUT,1000
1650,GET,300
1651,GET,300
1652,GET,400
1653,GET,500
1654,GET,100
1655,PUT,1400
1656,GET,600
1657,GET,200
1658,GET,600
1659,GET,200
1660,GET,200
1661,GET,500
1662,PUT,1300
1663,GET,500
1664,GET,800
1665,PUT,1000
1666,GET,1000
1667,GET,700
1668,GET,700
1669,GET,400
1670,PUT,700
1671,PUT,900
1672,GET,400
1673,GET,300
1674,GET,600
1675,PUT,700
1676,PUT,800
1677,GET,700
1678,GET,300
1679,PUT,700
1680,PUT,800
1681,PUT,700
1682,GET,300
1683,GET,1300
1684,GET,600
1685,GET,200
1686,PUT,800
1687,GET,200
1688,GET,200
1689,PUT,800
1690,GET,400
1691,GET,600
1692,PUT,800
1693,GET,200
1694,PUT,800
1695,GET,400
1696,GET,200
1697,GET,300
1698,GET,200
1699,GET,300
1700,PUT,31100
1701,GET,600
1702,GET,200
1703,GET,200
1704,GET,200
1705,GET,500
1706,PUT,1300
1707,PUT,1800
1708,GET,300
1709,GET,100
1710,GET,500
1711,PUT,1100
1712,GET,300
1713,GET,200
1714,GET,400
1715,GET,900
1716,GET,400
1717,PUT,1200
1718,GET,600
1719,GET,300
1720,GET,300
1721,GET,800
1722,GET,900
1723,GET,600
1724,PUT,900
1725,GET,200
1726,GET,200
1727,GET,500
1728,PUT,600
1729,GET,200
1730,PUT,900
1731,GET,500
1732,GET,200
1733,GET,500
1734,GET,300
1735,GET,5200
1736,PUT,3700
1737,GET,800
1738,GET,800
1739,GET,900
1740,PUT,1700
1741,GET,600
1742,GET,500
1743,GET,700
1744,PUT,2900
1745,GET,1000
1746,GET,700
1747,GET,300
1748,GET,200
1749,GET,600
1750,GET,800
1751,GET,600
1752,PUT,1300
1753,GET,400
1754,GET,300
1755,PUT,1200
1756,PUT,900
1757,PUT,800
1758,PUT,1000
1759,GET,500
1760,GET,600
1761,PUT,700
1762,GET,200
1763,GET,100
1764,GET,300
1765,GET,300
1766,GET,300
1767,PUT,1000
1768,GET,500
1769,GET,200
1770,GET,200
1771,GET,700
1772,PUT,800
1773,PUT,900
